DATA DA VENDA,SETOR,PRODUTO,VENDEDOR,REGIÃO,ESTADO,CLIENTE,FATURAMENTO,MARGEM DE LUCRO,LUCRO_CALCULADO
2035-10-05 00:00:00,Laticínio,Sorvete,Amaral,Sudeste,São Paulo,Varejo,1368.81,0.19,260.07
2035-10-05 00:00:00,Laticínio,Queijo,Evandro,Sudeste,Minas Gerais,Atacarejo,1455.67,0.11,160.12
2035-10-05 00:00:00,Bebidas,Sucos,Vanessa,Sudeste,Minas Gerais,Atacado,1331.35,0.12,159.76
2035-10-05 00:00:00,Laticínio,Queijo,Vanessa,Sudeste,São Paulo,Atacarejo,896.63,0.17,106.51
2035-10-06 00:00:00,Bebidas,Sucos,Vanessa,Sudeste,São Paulo,Atacado,1222.13,0.11,134.43
2035-10-06 00:00:00,Congelados,Lasanha,Evandro,Nordeste,Bahia,Varejo,1183.79,0.08,94.7
2035-10-07 00:00:00,Congelados,Pizza,Daniele,Nordeste,Rio Grande do Norte,Atacarejo,1568.95,0.14,219.65
2035-10-07 00:00:00,Congelados,Lasanha,Amaral,Sudeste,Minas Gerais,Varejo,1180.51,0.05,59.03
2035-10-07 00:00:00,Bebidas,Refrigerantes,Vanessa,Nordeste,Bahia,Atacarejo,1441.19,0.14,201.77
2035-10-08 00:00:00,Congelados,Lasanha,Vanessa,Sudeste,Rio de Janeiro,Atacado,1251.88,0.17,212.82
2035-10-09 00:00:00,Bebidas,Cervejas,Vanessa,Sudeste,Minas Gerais,Atacarejo,1426.79,0.17,242.55
2035-10-09 00:00:00,Bebidas,Sucos,Amaral,Sudeste,Rio de Janeiro,Atacarejo,896.63,0.1,106.51
2035-10-09 00:00:00,Congelados,Pizza,Vanessa,Sudeste,Rio de Janeiro,Varejo,1328.62,0.12,106.51
2035-10-10 00:00:00,Laticínio,Sorvete,Vanessa,Nordeste,Sergipe,Atacarejo,1146.77,0.05,57.34
2035-10-10 00:00:00,Laticínio,Sorvete,Amaral,Sudeste,São Paulo,Atacado,1137.73,0.05,56.89
2035-10-10 00:00:00,Congelados,Pizza,Amaral,Sudeste,Rio de Janeiro,Atacarejo,896.63,0.19,106.51
2035-10-10 00:00:00,Laticínio,Queijo,Leo,Nordeste,Bahia,Varejo,1425.85,0.17,242.39
2035-10-10 00:00:00,Congelados,Pizza,Vanessa,Nordeste,Sergipe,Atacado,1184.57,0.13,153.99
2035-10-10 00:00:00,Congelados,Pizza,Daniele,Sul,Santa Catarina,Varejo,1315.51,0.06,78.93
2035-10-10 00:00:00,Congelados,Pizza,Leo,Nordeste,Sergipe,Varejo,1478.0,0.09,133.02
2035-10-11 00:00:00,Congelados,Pizza,Amaral,Nordeste,Rio Grande do Norte,Varejo,896.63,0.08,106.51
2035-01-31 00:00:00,Carnes,Frango,Leo,Nordeste,Bahia,Varejo,1194.35,0.07,83.6
2035-10-11 00:00:00,Carnes,Frango,Leo,Nordeste,Rio Grande do Norte,Atacado,1369.26,0.09,123.23
2035-10-11 00:00:00,Congelados,Lasanha,Amaral,Nordeste,Bahia,Atacado,1424.9,0.08,113.99
2035-10-11 00:00:00,Congelados,Lasanha,Amaral,Sul,Rio Grande do Sul,Atacarejo,1227.59,0.14,171.86
2035-10-11 00:00:00,Bebidas,Cervejas,Vanessa,Nordeste,Rio Grande do Norte,Atacarejo,1513.08,0.05,75.65
2035-10-11 00:00:00,Bebidas,Sucos,Amaral,Sudeste,São Paulo,Atacado,1190.82,0.17,202.44
2035-10-12 00:00:00,Congelados,Pizza,Jonas,Sul,Rio Grande do Sul,Atacado,1392.17,0.06,83.53
2035-10-12 00:00:00,Carnes,Suína,Amaral,Sudeste,São Paulo,Atacado,1525.01,0.17,259.25
2035-10-12 00:00:00,Bebidas,Refrigerantes,Amaral,Sul,Paraná,Varejo,1336.34,0.06,80.18
2035-10-12 00:00:00,Laticínio,Queijo,Vanessa,Nordeste,Rio Grande do Norte,Varejo,1437.41,0.05,71.87
2035-10-12 00:00:00,Congelados,Lasanha,Amaral,Nordeste,Bahia,Atacarejo,1365.28,0.1,136.53
2035-10-13 00:00:00,Laticínio,Sorvete,Daniele,Sudeste,São Paulo,Atacado,1132.56,0.18,203.86
2035-10-13 00:00:00,Bebidas,Cervejas,Jonas,Sudeste,São Paulo,Atacado,946.35,0.13,123.03
2035-10-13 00:00:00,Congelados,Pizza,Amaral,Sudeste,São Paulo,Atacado,896.63,0.16,106.51
2035-10-14 00:00:00,Carnes,Frango,Daniele,Sudeste,Minas Gerais,Varejo,640.39,0.17,108.87
2035-10-15 00:00:00,Congelados,Pizza,Amaral,Sudeste,São Paulo,Varejo,682.17,0.06,40.93
2035-10-15 00:00:00,Carnes,Bovina,Daniele,Sudeste,São Paulo,Varejo,551.75,0.16,88.28
2035-01-31 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Rio Grande do Norte,Atacado,910.86,0.13,118.41
2035-10-16 00:00:00,Congelados,Lasanha,Daniele,Sudeste,São Paulo,Varejo,860.93,0.16,137.75
2035-10-17 00:00:00,Congelados,Pizza,Vanessa,Sudeste,Minas Gerais,Atacado,896.63,0.05,106.51
2035-10-17 00:00:00,Carnes,Bovina,Vanessa,Sudeste,Rio de Janeiro,Varejo,776.06,0.08,62.08
2035-10-17 00:00:00,Congelados,Pizza,Daniele,Sudeste,São Paulo,Atacado,799.53,0.06,47.97
2035-10-17 00:00:00,Congelados,Pizza,Evandro,Sul,Rio Grande do Sul,Atacarejo,896.63,0.05,106.51
2035-10-18 00:00:00,Congelados,Pizza,Vanessa,Sudeste,Rio de Janeiro,Atacado,806.76,0.13,104.88
2035-10-18 00:00:00,Bebidas,Refrigerantes,Evandro,Sul,Santa Catarina,Atacado,941.53,0.08,75.32
2035-10-18 00:00:00,Carnes,Suína,Vanessa,Sudeste,São Paulo,Atacarejo,759.26,0.12,91.11
2035-10-19 00:00:00,Bebidas,Cervejas,Leo,Sudeste,São Paulo,Varejo,880.28,0.15,132.04
2035-10-19 00:00:00,Carnes,Bovina,Daniele,Sul,Paraná,Varejo,716.76,0.17,121.85
2035-10-19 00:00:00,Laticínio,Leite,Leo,Nordeste,Sergipe,Varejo,768.25,0.09,69.14
2035-10-19 00:00:00,Congelados,Pizza,Daniele,Nordeste,Bahia,Atacado,646.96,0.11,71.17
2035-10-20 00:00:00,Congelados,Pizza,Vanessa,Sudeste,Rio de Janeiro,Atacado,583.37,0.1,58.34
2035-10-20 00:00:00,Bebidas,Cervejas,Daniele,Sudeste,São Paulo,Varejo,882.01,0.13,114.66
2035-10-20 00:00:00,Carnes,Bovina,Amaral,Sul,Santa Catarina,Atacado,685.56,0.13,89.12
2035-01-31 00:00:00,Carnes,Frango,Amaral,Sul,Santa Catarina,Atacado,936.46,0.12,106.51
2035-10-20 00:00:00,Bebidas,Cervejas,Vanessa,Sudeste,Rio de Janeiro,Atacado,903.61,0.16,144.58
2035-10-20 00:00:00,Congelados,Pizza,Jonas,Nordeste,Bahia,Atacarejo,920.95,0.09,82.89
2035-10-20 00:00:00,Laticínio,Coalhada,Daniele,Sul,Paraná,Atacado,993.74,0.13,129.19
2035-10-20 00:00:00,Carnes,Frango,Vanessa,Sul,Paraná,Atacado,984.38,0.05,49.22
2035-10-21 00:00:00,Carnes,Frango,Daniele,Sudeste,Rio de Janeiro,Varejo,624.47,0.07,43.71
2035-10-21 00:00:00,Congelados,Lasanha,Daniele,Sudeste,Rio de Janeiro,Varejo,759.83,0.14,106.38
2035-10-22 00:00:00,Congelados,Pizza,Leo,Nordeste,Sergipe,Varejo,896.63,0.14,106.51
2035-10-22 00:00:00,Congelados,Lasanha,Evandro,Sudeste,Rio de Janeiro,Atacado,746.36,0.15,111.95
2035-10-22 00:00:00,Bebidas,Refrigerantes,Amaral,Nordeste,Bahia,Atacarejo,811.8,0.07,56.83
2035-10-22 00:00:00,Carnes,Bovina,Daniele,Sudeste,Minas Gerais,Atacarejo,915.32,0.09,82.38
2035-10-22 00:00:00,Bebidas,Refrigerantes,Amaral,Nordeste,Bahia,Atacarejo,829.95,0.15,124.49
2035-10-22 00:00:00,Bebidas,Cervejas,Daniele,Sudeste,Rio de Janeiro,Atacarejo,973.13,0.18,175.16
2035-10-23 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Rio Grande do Norte,Atacado,883.86,0.12,106.51
2035-10-23 00:00:00,Laticínio,Coalhada,Vanessa,Nordeste,Sergipe,Varejo,680.61,0.05,34.03
2035-10-23 00:00:00,Carnes,Bovina,Vanessa,Sul,Paraná,Atacarejo,867.31,0.13,112.75
2035-10-23 00:00:00,Bebidas,Cervejas,Evandro,Sul,Paraná,Atacado,848.2,0.08,67.86
2035-10-24 00:00:00,Congelados,Pizza,Leo,Sul,Rio Grande do Sul,Varejo,615.62,0.12,73.87
2035-10-25 00:00:00,Carnes,Suína,Leo,Nordeste,Sergipe,Varejo,907.63,0.14,127.07
2035-10-25 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Bahia,Atacarejo,785.83,0.16,125.73
2035-10-25 00:00:00,Congelados,Lasanha,Amaral,Sul,Paraná,Atacado,906.67,0.1,90.67
2035-10-25 00:00:00,Congelados,Pizza,Daniele,Sudeste,Minas Gerais,Atacado,552.93,0.16,88.47
2035-01-31 00:00:00,Laticínio,Coalhada,Amaral,Sudeste,Rio de Janeiro,Atacarejo,896.63,0.12,106.51
2035-10-26 00:00:00,Bebidas,Cervejas,Vanessa,Nordeste,Sergipe,Atacarejo,897.99,0.14,125.72
2035-10-26 00:00:00,Congelados,Pizza,Daniele,Sudeste,Minas Gerais,Atacado,701.55,0.06,42.09
2035-10-26 00:00:00,Bebidas,Refrigerantes,Leo,Sul,Santa Catarina,Atacarejo,896.63,0.12,106.51
2035-10-26 00:00:00,Carnes,Frango,Amaral,Sul,Santa Catarina,Varejo,776.83,0.19,147.6
2035-10-27 00:00:00,Bebidas,Sucos,Amaral,Nordeste,Rio Grande do Norte,Atacarejo,603.08,0.17,102.52
2035-10-27 00:00:00,Bebidas,Cervejas,Amaral,Sudeste,Minas Gerais,Atacarejo,580.63,0.07,40.64
2035-10-27 00:00:00,Carnes,Frango,Evandro,Sul,Paraná,Varejo,896.63,0.14,106.51
2035-10-27 00:00:00,Carnes,Suína,Leo,Sul,Santa Catarina,Atacado,782.9,0.19,148.75
2035-10-27 00:00:00,Carnes,Bovina,Vanessa,Sul,Santa Catarina,Varejo,981.9,0.11,108.01
2035-10-27 00:00:00,Congelados,Pizza,Jonas,Nordeste,Bahia,Varejo,769.26,0.12,92.31
2035-10-28 00:00:00,Laticínio,Leite,Amaral,Sudeste,Rio de Janeiro,Atacarejo,896.63,0.12,106.51
2035-10-28 00:00:00,Congelados,Pizza,Vanessa,Sul,Rio Grande do Sul,Atacado,942.18,0.12,106.51
2035-10-28 00:00:00,Laticínio,Leite,Vanessa,Nordeste,Rio Grande do Norte,Atacado,824.66,0.15,123.7
2035-10-28 00:00:00,Carnes,Bovina,Daniele,Sul,Paraná,Varejo,849.89,0.19,161.48
2035-10-29 00:00:00,Laticínio,Leite,Vanessa,Sudeste,Minas Gerais,Atacarejo,701.13,0.18,126.2
2035-01-31 00:00:00,Congelados,Pizza,Amaral,Nordeste,Sergipe,Varejo,788.3,0.1,78.83
2035-10-29 00:00:00,Laticínio,Sorvete,Amaral,Nordeste,Sergipe,Varejo,717.7,0.09,64.59
2035-10-29 00:00:00,Congelados,Lasanha,Amaral,Nordeste,Sergipe,Atacado,669.37,0.09,60.24
2035-10-29 00:00:00,Carnes,Suína,Daniele,Sudeste,Minas Gerais,Varejo,852.77,0.12,106.51
2035-10-29 00:00:00,Bebidas,Sucos,Vanessa,Sul,Rio Grande do Sul,Atacarejo,725.23,0.17,123.29
2035-10-29 00:00:00,Bebidas,Cervejas,Leo,Sudeste,Minas Gerais,Varejo,745.73,0.15,111.86
2035-10-29 00:00:00,Laticínio,Queijo,Vanessa,Nordeste,Sergipe,Atacado,896.81,0.14,125.55
2035-10-30 00:00:00,Congelados,Lasanha,Daniele,Sudeste,Minas Gerais,Atacarejo,979.81,0.05,48.99
2035-10-30 00:00:00,Congelados,Pizza,Jonas,Sudeste,Rio de Janeiro,Varejo,834.83,0.08,66.79
2035-10-30 00:00:00,Carnes,Frango,Vanessa,Sul,Paraná,Atacado,944.81,0.1,94.48
2035-10-30 00:00:00,Laticínio,Coalhada,Leo,Sudeste,Minas Gerais,Atacado,841.67,0.1,84.17
2035-10-30 00:00:00,Bebidas,Cervejas,Vanessa,Sul,Santa Catarina,Atacarejo,769.38,0.11,84.63
2035-10-30 00:00:00,Laticínio,Leite,Amaral,Nordeste,Rio Grande do Norte,Atacarejo,706.17,0.12,84.74
2035-10-31 00:00:00,Carnes,Frango,Vanessa,Sudeste,Rio de Janeiro,Varejo,995.18,0.19,189.08
2035-10-31 00:00:00,Congelados,Pizza,Vanessa,Nordeste,Bahia,Atacarejo,961.92,0.07,67.33
2035-10-31 00:00:00,Bebidas,Cervejas,Vanessa,Sudeste,Minas Gerais,Varejo,782.42,0.12,93.89
2035-10-31 00:00:00,Carnes,Frango,Vanessa,Nordeste,Rio Grande do Norte,Varejo,831.46,0.08,66.52
2035-10-31 00:00:00,Congelados,Lasanha,Vanessa,Sudeste,São Paulo,Atacarejo,918.9,0.14,128.65
2035-11-01 00:00:00,Laticínio,Coalhada,Amaral,Sudeste,Rio de Janeiro,Atacado,852.14,0.13,110.78
2035-11-01 00:00:00,Laticínio,Leite,Vanessa,Sudeste,Minas Gerais,Varejo,896.63,0.16,106.51
2035-11-01 00:00:00,Carnes,Frango,Leo,Sudeste,Minas Gerais,Varejo,787.31,0.16,125.97
2035-11-01 00:00:00,Bebidas,Refrigerantes,Evandro,Nordeste,Sergipe,Varejo,534.95,0.1,53.5
2035-11-02 00:00:00,Carnes,Suína,Leo,Nordeste,Bahia,Varejo,863.51,0.12,103.62
2035-11-03 00:00:00,Bebidas,Cervejas,Amaral,Sudeste,Minas Gerais,Atacado,587.28,0.19,111.58
2035-11-03 00:00:00,Congelados,Pizza,Jonas,Nordeste,Rio Grande do Norte,Varejo,621.38,0.14,86.99
2035-11-03 00:00:00,Carnes,Frango,Amaral,Sul,Santa Catarina,Varejo,782.36,0.17,133.0
2035-11-03 00:00:00,Bebidas,Sucos,Jonas,Sudeste,São Paulo,Varejo,548.24,0.05,27.41
2035-11-04 00:00:00,Carnes,Bovina,Amaral,Nordeste,Rio Grande do Norte,Varejo,565.13,0.13,73.47
2035-01-31 00:00:00,Congelados,Pizza,Jonas,Sul,Rio Grande do Sul,Varejo,602.63,0.18,108.47
2035-01-31 00:00:00,Carnes,Bovina,Vanessa,Sul,Santa Catarina,Atacarejo,734.0,0.06,44.04
2035-11-05 00:00:00,Bebidas,Sucos,Daniele,Sul,Paraná,Varejo,787.19,0.17,133.82
2035-11-05 00:00:00,Laticínio,Leite,Vanessa,Sul,Rio Grande do Sul,Atacarejo,755.74,0.05,37.79
2035-11-05 00:00:00,Congelados,Pizza,Amaral,Sul,Rio Grande do Sul,Atacarejo,567.91,0.11,62.47
2035-11-05 00:00:00,Carnes,Frango,Amaral,Sudeste,São Paulo,Varejo,825.19,0.12,106.51
2035-11-06 00:00:00,Congelados,Lasanha,Vanessa,Sudeste,São Paulo,Varejo,733.33,0.14,102.67
2035-11-06 00:00:00,Congelados,Pizza,Leo,Sudeste,Minas Gerais,Varejo,571.34,0.1,57.13
2035-11-06 00:00:00,Bebidas,Cervejas,Daniele,Sudeste,Rio de Janeiro,Varejo,896.63,0.05,106.51
2035-11-06 00:00:00,Bebidas,Cervejas,Amaral,Sudeste,Minas Gerais,Atacarejo,695.37,0.09,62.58
2035-11-06 00:00:00,Congelados,Pizza,Leo,Sudeste,Rio de Janeiro,Atacado,750.7,0.14,105.1
2035-11-06 00:00:00,Laticínio,Queijo,Evandro,Nordeste,Bahia,Atacarejo,990.59,0.1,99.06
2035-11-07 00:00:00,Laticínio,Leite,Evandro,Sudeste,São Paulo,Atacado,811.95,0.05,40.6
2035-11-07 00:00:00,Congelados,Lasanha,Vanessa,Nordeste,Rio Grande do Norte,Atacarejo,622.08,0.11,68.43
2035-11-07 00:00:00,Congelados,Pizza,Jonas,Sudeste,Minas Gerais,Atacarejo,631.34,0.05,31.57
2035-11-07 00:00:00,Congelados,Lasanha,Vanessa,Sudeste,Rio de Janeiro,Atacado,672.69,0.15,100.9
2035-11-07 00:00:00,Bebidas,Sucos,Vanessa,Sudeste,Rio de Janeiro,Atacarejo,784.25,0.09,70.58
2035-11-08 00:00:00,Bebidas,Refrigerantes,Leo,Sul,Paraná,Atacarejo,966.92,0.06,58.02
2035-11-08 00:00:00,Laticínio,Sorvete,Vanessa,Sul,Paraná,Atacado,704.37,0.06,42.26
2035-11-08 00:00:00,Laticínio,Leite,Daniele,Sul,Paraná,Atacado,555.5,0.14,77.77
2035-11-08 00:00:00,Bebidas,Cervejas,Vanessa,Sul,Paraná,Atacarejo,675.9,0.06,40.55
2035-11-08 00:00:00,Laticínio,Sorvete,Amaral,Sudeste,Minas Gerais,Varejo,936.14,0.18,168.51
2035-11-09 00:00:00,Bebidas,Cervejas,Daniele,Sul,Santa Catarina,Atacarejo,941.55,0.12,106.51
2035-11-09 00:00:00,Bebidas,Refrigerantes,Jonas,Nordeste,Rio Grande do Norte,Atacarejo,807.73,0.16,129.24
2035-11-09 00:00:00,Bebidas,Cervejas,Amaral,Sudeste,Minas Gerais,Atacarejo,968.63,0.16,154.98
2035-11-10 00:00:00,Bebidas,Cervejas,Vanessa,Nordeste,Bahia,Varejo,819.73,0.1,81.97
2035-11-10 00:00:00,Congelados,Pizza,Vanessa,Sudeste,São Paulo,Varejo,821.62,0.14,115.03
2035-11-10 00:00:00,Bebidas,Sucos,Evandro,Nordeste,Sergipe,Varejo,718.88,0.18,129.4
2035-11-10 00:00:00,Congelados,Lasanha,Daniele,Sudeste,São Paulo,Atacarejo,546.16,0.14,76.46
2035-11-10 00:00:00,Bebidas,Sucos,Vanessa,Nordeste,Rio Grande do Norte,Atacarejo,681.38,0.11,74.95
2035-11-10 00:00:00,Bebidas,Refrigerantes,Daniele,Sul,Paraná,Varejo,574.05,0.08,45.92
2035-11-11 00:00:00,Laticínio,Coalhada,Amaral,Sul,Paraná,Varejo,544.25,0.06,32.66
2035-11-11 00:00:00,Bebidas,Refrigerantes,Amaral,Nordeste,Bahia,Atacarejo,696.32,0.08,55.71
2035-11-11 00:00:00,Carnes,Bovina,Leo,Sul,Paraná,Atacado,766.84,0.12,92.02
2035-11-11 00:00:00,Bebidas,Cervejas,Vanessa,Nordeste,Rio Grande do Norte,Atacado,607.77,0.15,91.17
2035-11-11 00:00:00,Congelados,Lasanha,Jonas,Nordeste,Sergipe,Atacado,696.57,0.12,106.51
2035-11-11 00:00:00,Bebidas,Cervejas,Leo,Sul,Paraná,Varejo,754.45,0.15,113.17
2035-11-11 00:00:00,Laticínio,Sorvete,Jonas,Nordeste,Bahia,Atacado,647.84,0.06,38.87
2035-11-12 00:00:00,Bebidas,Sucos,Vanessa,Sudeste,Minas Gerais,Atacarejo,983.0,0.19,186.77
2035-11-12 00:00:00,Carnes,Bovina,Leo,Sul,Santa Catarina,Varejo,953.81,0.13,124.0
2035-11-12 00:00:00,Bebidas,Cervejas,Leo,Sul,Paraná,Atacado,627.08,0.06,37.62
2035-01-31 00:00:00,Congelados,Lasanha,Amaral,Sul,Santa Catarina,Varejo,718.68,0.16,114.99
2035-11-13 00:00:00,Congelados,Pizza,Evandro,Nordeste,Bahia,Atacarejo,765.83,0.12,106.51
2035-11-13 00:00:00,Bebidas,Cervejas,Amaral,Sul,Paraná,Atacado,899.84,0.1,89.98
2035-11-13 00:00:00,Carnes,Frango,Vanessa,Sudeste,Minas Gerais,Varejo,981.27,0.18,176.63
2035-11-13 00:00:00,Carnes,Frango,Amaral,Sudeste,Minas Gerais,Varejo,591.29,0.16,94.61
2035-11-13 00:00:00,Congelados,Lasanha,Jonas,Sul,Rio Grande do Sul,Atacado,673.4,0.05,33.67
2035-11-14 00:00:00,Bebidas,Cervejas,Amaral,Nordeste,Sergipe,Atacarejo,954.14,0.1,95.41
2035-11-14 00:00:00,Laticínio,Queijo,Vanessa,Sul,Santa Catarina,Varejo,520.36,0.09,46.83
2035-11-14 00:00:00,Bebidas,Refrigerantes,Vanessa,Sul,Paraná,Atacado,643.6,0.12,106.51
2035-11-14 00:00:00,Congelados,Pizza,Daniele,Sul,Paraná,Atacarejo,776.8,0.05,38.84
2035-11-14 00:00:00,Congelados,Pizza,Vanessa,Sudeste,São Paulo,Atacado,526.57,0.14,73.72
2035-11-14 00:00:00,Congelados,Pizza,Vanessa,Nordeste,Sergipe,Atacado,670.78,0.12,80.49
2035-11-14 00:00:00,Bebidas,Cervejas,Vanessa,Sul,Santa Catarina,Atacado,758.67,0.16,121.39
2035-11-15 00:00:00,Congelados,Lasanha,Leo,Sudeste,Rio de Janeiro,Atacado,620.68,0.15,93.1
2035-11-15 00:00:00,Bebidas,Cervejas,Vanessa,Sudeste,São Paulo,Atacarejo,845.93,0.1,84.59
2035-11-15 00:00:00,Laticínio,Queijo,Amaral,Sul,Rio Grande do Sul,Atacarejo,718.02,0.07,50.26
2035-11-16 00:00:00,Congelados,Pizza,Vanessa,Nordeste,Bahia,Atacarejo,707.03,0.09,63.63
2035-11-16 00:00:00,Carnes,Bovina,Amaral,Sul,Rio Grande do Sul,Atacado,579.45,0.18,104.3
2035-11-16 00:00:00,Carnes,Bovina,Amaral,Sul,Rio Grande do Sul,Atacarejo,527.86,0.06,31.67
2035-11-16 00:00:00,Congelados,Pizza,Leo,Sul,Santa Catarina,Atacado,704.85,0.17,119.82
2035-11-17 00:00:00,Laticínio,Leite,Vanessa,Sudeste,Rio de Janeiro,Varejo,597.46,0.07,41.82
2035-11-17 00:00:00,Congelados,Lasanha,Daniele,Sudeste,Minas Gerais,Atacado,889.92,0.16,142.39
2035-11-17 00:00:00,Carnes,Frango,Amaral,Sudeste,Rio de Janeiro,Atacado,914.71,0.1,91.47
2035-11-17 00:00:00,Congelados,Pizza,Vanessa,Sul,Santa Catarina,Atacarejo,688.05,0.16,110.09
2035-11-17 00:00:00,Bebidas,Sucos,Daniele,Sudeste,Minas Gerais,Varejo,591.75,0.08,47.34
2035-11-17 00:00:00,Congelados,Pizza,Amaral,Sul,Santa Catarina,Varejo,897.72,0.16,143.64
2035-11-18 00:00:00,Congelados,Lasanha,Vanessa,Sudeste,São Paulo,Varejo,988.63,0.12,118.64
2035-11-18 00:00:00,Carnes,Bovina,Vanessa,Nordeste,Rio Grande do Norte,Atacado,772.57,0.19,146.79
2035-11-18 00:00:00,Carnes,Bovina,Vanessa,Nordeste,Bahia,Varejo,896.63,0.09,106.51
2035-11-18 00:00:00,Laticínio,Queijo,Evandro,Sudeste,Rio de Janeiro,Varejo,608.18,0.07,42.57
2035-11-18 00:00:00,Congelados,Lasanha,Vanessa,Sul,Paraná,Varejo,560.03,0.18,100.81
2035-11-19 00:00:00,Congelados,Pizza,Amaral,Sudeste,São Paulo,Atacarejo,969.89,0.11,106.69
2035-11-19 00:00:00,Laticínio,Coalhada,Evandro,Sudeste,Rio de Janeiro,Atacado,965.28,0.13,125.49
2035-11-20 00:00:00,Carnes,Frango,Amaral,Nordeste,Rio Grande do Norte,Atacado,741.84,0.18,133.53
2035-11-20 00:00:00,Congelados,Lasanha,Daniele,Sudeste,São Paulo,Varejo,703.15,0.17,119.54
2035-11-20 00:00:00,Bebidas,Refrigerantes,Evandro,Nordeste,Rio Grande do Norte,Atacado,619.45,0.19,117.7
2035-11-20 00:00:00,Congelados,Pizza,Daniele,Sul,Paraná,Atacado,614.49,0.19,116.75
2035-11-20 00:00:00,Carnes,Suína,Leo,Sul,Santa Catarina,Atacado,896.63,0.12,106.51
2035-11-21 00:00:00,Bebidas,Cervejas,Vanessa,Sudeste,Minas Gerais,Atacado,1840.31,0.17,312.85
2035-11-21 00:00:00,Laticínio,Coalhada,Amaral,Sudeste,Minas Gerais,Varejo,1568.97,0.12,106.51
2035-11-21 00:00:00,Laticínio,Leite,Evandro,Sudeste,São Paulo,Atacado,1878.73,0.18,338.17
2035-11-21 00:00:00,Congelados,Pizza,Amaral,Sudeste,São Paulo,Atacarejo,1535.24,0.06,92.11
2035-01-31 00:00:00,Laticínio,Queijo,Evandro,Sudeste,São Paulo,Atacarejo,1853.46,0.12,106.51
2035-11-21 00:00:00,Bebidas,Refrigerantes,Leo,Nordeste,Rio Grande do Norte,Varejo,1531.7,0.09,137.85
2035-11-21 00:00:00,Laticínio,Queijo,Daniele,Nordeste,Bahia,Varejo,1838.43,0.08,147.07
2035-11-22 00:00:00,Bebidas,Sucos,Leo,Nordeste,Sergipe,Varejo,1668.51,0.09,150.17
2035-11-22 00:00:00,Laticínio,Coalhada,Vanessa,Sul,Rio Grande do Sul,Varejo,1897.95,0.19,360.61
2035-11-22 00:00:00,Laticínio,Leite,Vanessa,Sudeste,São Paulo,Atacado,1756.5,0.17,298.6
2035-11-22 00:00:00,Congelados,Pizza,Vanessa,Sul,Rio Grande do Sul,Atacarejo,1944.74,0.08,155.58
2035-11-23 00:00:00,Laticínio,Sorvete,Vanessa,Nordeste,Bahia,Atacado,896.63,0.19,106.51
2035-11-23 00:00:00,Congelados,Pizza,Vanessa,Sudeste,Minas Gerais,Varejo,1784.0,0.15,267.6
2035-11-23 00:00:00,Congelados,Pizza,Vanessa,Sudeste,São Paulo,Atacado,1660.83,0.08,132.87
2035-01-31 00:00:00,Carnes,Frango,Evandro,Nordeste,Rio Grande do Norte,Varejo,1753.28,0.16,280.52
2035-11-23 00:00:00,Bebidas,Sucos,Vanessa,Sul,Rio Grande do Sul,Atacado,1986.12,0.11,218.47
2035-11-24 00:00:00,Laticínio,Queijo,Vanessa,Sul,Rio Grande do Sul,Atacarejo,896.63,0.06,106.51
2035-01-31 00:00:00,Congelados,Lasanha,Amaral,Sul,Paraná,Atacarejo,1894.73,0.08,151.58
2035-11-24 00:00:00,Congelados,Pizza,Vanessa,Sul,Santa Catarina,Atacado,1590.25,0.14,222.64
2035-11-25 00:00:00,Laticínio,Coalhada,Jonas,Sul,Rio Grande do Sul,Atacado,1573.27,0.19,298.92
2035-11-25 00:00:00,Carnes,Bovina,Vanessa,Nordeste,Rio Grande do Norte,Atacarejo,1986.01,0.12,106.51
2035-11-25 00:00:00,Congelados,Lasanha,Vanessa,Sul,Santa Catarina,Varejo,1577.21,0.19,299.67
2035-11-25 00:00:00,Congelados,Lasanha,Daniele,Sudeste,Rio de Janeiro,Atacarejo,1593.46,0.17,270.89
2035-11-25 00:00:00,Carnes,Suína,Jonas,Sul,Paraná,Atacado,1651.7,0.18,297.31
2035-11-25 00:00:00,Congelados,Lasanha,Evandro,Sul,Paraná,Varejo,1731.5,0.16,277.04
2035-11-25 00:00:00,Carnes,Suína,Amaral,Sudeste,Minas Gerais,Atacado,1634.18,0.15,245.13
2035-11-26 00:00:00,Laticínio,Sorvete,Vanessa,Nordeste,Bahia,Atacarejo,1635.65,0.13,212.63
2035-11-26 00:00:00,Congelados,Pizza,Vanessa,Sudeste,Rio de Janeiro,Atacarejo,1895.37,0.05,94.77
2035-11-26 00:00:00,Carnes,Frango,Leo,Nordeste,Bahia,Varejo,1861.89,0.05,93.09
2035-11-26 00:00:00,Laticínio,Coalhada,Vanessa,Sudeste,Rio de Janeiro,Varejo,1951.79,0.06,117.11
2035-11-26 00:00:00,Carnes,Suína,Vanessa,Nordeste,Sergipe,Atacado,1737.53,0.09,156.38
2035-11-27 00:00:00,Congelados,Pizza,Daniele,Sul,Paraná,Atacarejo,1767.02,0.19,335.73
2035-11-27 00:00:00,Laticínio,Leite,Vanessa,Sul,Paraná,Atacado,1646.49,0.1,164.65
