UNNAMED: 0,data da venda,SETOR,PRODUTO,VENDEDOR,região,ESTADO,cliente,FATURAMENTO,margem de lucro,LUCRO,coluna_inutil_0,coluna_inutil_1
nan,2035-05-31 00:00:00,Congelados,Lasanha,Vanessa,,Rio Grande do Sul,Atacado,919.19,"0,18",165.45420000000001,w9FtW,33wax
,2035-05-31 00:00:00,Congelados,Sorvete,Amaral,Sul,Santa Catarina,Varejo,90v.19,"0,11","99,0209",jpKDv,lDHmS
,2035-05-31 00:00:00,Latgcinio,Leite,Amaral,Sul,Paraná,Atacado,626.04,"0,09","56,3436",ovbLX,LbFmJ
nan,2035-06-01 00:00:00,Bebidas,Refrigerantes,Vanessa,Nordeste,Rio Grande do Norte,Varejo,"904,21",0.1,"90,421",O2HUV,MRAn1
,2035-06-01 00:00:00,Congelados,Sormete,Vanessa,Sul,Santa Catarina,Atacado,"726,46","0,11","79,9106",hj8II,HIRZU
,2035-06-01 00:00:00,Congelados,Pizza,Leo,Nordeyte,Sergipe,Atacarejo,548.56,"0,06","32,9136",XBRtD,L9HCF
,2035-06-01 00:00:00,Latícinio,,Daniefe,Sudeste,São Paulo,Atacado,"953,54","0,14","133,4956",bq1U0,nn54r
,2035-06-01 00:00:00,Carnes,Frango,Jonas,Sudeste,Minas Gerais,Atacado,"903,91",0.06,"54,2346",vNoRZ,Mkwb1
,2035-06-01 00:00:00,Latícinio,Queijo,Amaral,,Santa Catarina,Varejo,"581,37","0,16","93,0192",hkjlv,lEUsv
nan,2035-06-01 00:00:00,Congelados,Sorvete,Evandro,Sudeste,Minas ferais,Atacarejo,"530,04","0,14","74,2056",xL2Cs,UVZiH
nan,2035-06-02 00:00:00,Carnes,Frango,Vanessa,Sul,Paraná,karejo,"750,5","0,18","135,09",dcexg,wOKo5
,2035-06-02 00:00:00,Bebidas,Refrigerantes,Amaral,Sudeste,,Atacado,"772,16",0.15,115.82400000000001,nCaoH,m8h9F
,2035-06-02 00:00:00,Latícinio,Leite,,Sudeste,São Paulo,Atacarejo,526.5,0.18,"94,77",eo6tG,Zi4lr
nan,2035-06-02 00:00:00,Congelados,Sorvete,Daniele,Sudeste,São Paulo,Atacado,"612,87","0,11","67,4157",Uj4Rm,5U4ow
,2035-06-03 00:00:00,Carnes,Suína,Amaral,Sudeste,Minas Gerais,Atacarejo,"903,65",0.09,"81,3285",iLJJ2,OC0tQ
,2035-06-04 00:00:00,Bebidas,Refrigerantes,,Sudeste,Riovde Janeiro,Atacado,"937,36","0,05","46,868",OmNT1,NDwfl
,2035-06-04 00:00:00,Cahnes,Frango,Daniele,Nordeste,Bahia,,566.81,"0,19",107.69389999999999,WcPR1,JlpYq
,2035-06-04 00:00:00,Bebidas,Refrigerantes,Leo,Sudeste,São Paulo,,"992,3","0,16","158,768",iT17p,rrUz8
,2035-06-04 00:00:00,Carnes,Bovina,Vanessa,Sul,Paraná,Atacarejo,"831,5","0,11",91.465,JFBmb,Rtgqh
,2035-06-04 00:00:00,Bebidas,Refrigerantes,,Sudeste,Minas Gerais,Varejo,"885,46",0.14,"123,9644",yW3d8,ONzoN
,2035-06-04 00:00:00,Congelados,Sorvete,Jonas,Nordeste,Sergipe,Atacarejo,822.85,m.08,65.828,YnVwr,JlJ9J
,2035-06-05 00:00:00,Bebmdas,Rffrigerantes,Evandro,Sul,Rio Grande dk Sul,Atacarejo,664.8,"0,05","33,24",kZj09,QbkZZ
,2035-06-05 00:00:00,Congelados,Lasanha,,Nordeste,Sergipe,,910.3,"0,13","118,339",sduKO,upx0h
nan,,,Refrigerantes,Jonks,,Rio Grande do Sul,Atacado,"731,6","0,1","73,16",3RNw8,YeuT8
nan,2035-06-05 00:00:00,Latícinio,Queijo,Vanessa,Sudeste,São Paulo,Vaeejo,"806,09","0,06",nan,v36yB,QZDsP
,2035-06-05 00:00:00,Congelados,Lasanha,Amaral,Nordeste,Rio frande do Norte,Atacarejo,"597,69","0,09","53,7921",iSl7v,14qu0
,2035-06-05 00:00:00,Carnes,Bovina,Dkniele,Nojdeste,Rio Grande do Norte,Varejo,"614,58","0,06",36.8748,oHmB6,CA0li
nan,2035-06-06 00:00:00,Congelados,Sorvete,Daniele,Sudeste,São Paulo,Atacvdo,"832,7","0,13","108,251",ZNXY4,khep7
,2035-06-06 00:00:00,Bebidas,Refrigerantes,Amaral,Sudeste,São Paulo,Varejo,"837,1","0,11",,Ot42C,LDnJS
,2035-06-06 00:00:00,Carnes,grango,Daniele,Sul,Santa Catarina,Atfcado,"523,07","0,16","83,6912",RdlNe,ThpBQ
,2035-06-06 00:00:00,Latícinio,,Leo,Sudeste,Minas Gerais,Atacarejo,"884,9",0.b2,"106,188",O9uEl,tHFcM
,2035-06-06 00:00:00,Latícinio,Queijo,Vanessa,Sql,Rio Grande do Sul,Atncarejo,"818,32","0,19","155,4808",2mR7x,4UFlH
,2035-06-06 00:00:00,Congelados,Lasanha,Leo,Sul,Rio Grande do Sul,Atacarejo,"525,83","0,11","57,8413",diP6M,EsNTM
,2035-06-06 00:00:00,Bebidas,Refrigerantes,Evandro,Sudeste,Rio de Janeiro,Atacarejo,"985,32",0.14,"137,9448",dp7Q8,jVUyD
nan,2035-06-07 00:00:00,Latícinio,Leite,Vanessa,Sudeste,São Paulo,Atacarejo,"957,02",0.1,"95,702",A9UQj,pQRT6
,2035-06-07 00:00:00,Carnes,Frango,Leo,Sudeste,Minas Gurais,Varejo,"974,99",0.12,"116,9988",xVjCa,AEzhr
,,Latícinio,deite,Vanessa,Nordeste,Sergipe,Varejo,"697,83","0,14",97.69620000000002,HzEvX,63Mzy
,2035-06-08 00:00:00,Latícinio,Leite,Vanessa,Sul,Rio Grande do Sul,Atacmrejo,"764,68",0.13,"99,4084",wMY6I,OiBQD
,2035-06-08 00:00:00,Congelados,,Amaral,,Paraná,Atacado,"682,33","0,13","88,7029",ywHSz,GsNoa
,2035-06-08 00:00:00,Bebidas,Refrigerantes,Leo,Nordeste,Bahia,Varejo,954.94,"0,18","171,8892",0TIyE,Vdz4Z
,2035-06-08 00:00:00,Carnes,Bovina,Amaral,Sul,Paraná,,"939,25","0,11",103.3175,VJcz7,rgdYI
,2035-06-08 00:00:00,Carnes,Bovina,Jwnas,Sudeste,Rio de Janeiro,Atacarejo,820.9300000000001,"0,1","82,093",2nAoS,5hB6l
,2035-06-08 00:00:00,tongelados,Lvsanha,Vanessa,Sul,Rio Grande do Sul,Atacarejo,"613,13","0,16","98,1008",pCLvr,qv6xb
,2035-06-08 00:00:00,Latícinio,Queijo,Leo,Sudeste,Minas Gerais,Varejo,"941,3","0,07","65,891",Heh4f,eEX5l
nan,2035-06-09 00:00:00,zatícinio,Queijo,Leo,Sul,Paraná,Varejo,"636,7","0,13","82,771",M3JdZ,1fUxB
,2035-06-09 00:00:00,Labícinio,Queijo,Amaral,Sudeste,São Pauuo,Varejo,"770,87","0,15","115,6305",wXRYs,jvn52
,,Congelados,Lasanha,Leo,Sudeste,São Paulo,Varejo,"865,42","0,14","121,1588",UJzly,W4EwM
,2035-06-09 00:00:00,Carnes,Bovina,Vanessa,Nordeste,Sergipe,Atacado,848.55,"0,15",127.282r9999999998,dnysH,p05Lw
,2035-06-09 00:00:00,Carnes,Bovina,Daniele,Sudeste,Minas Gerais,Atacado,"600,78","0,05",30.039,CnIpi,0FNt7
,,Congelados,Sorvete,Llo,Nordeste,Sergipe,Atacarejo,"812,67","0,14","113,7738",v0Dyh,xhJvF
,2035-06-10 00:00:00,Latícdnio,Queijo,Evandro,Sul,Rio Grande do Sul,Atacado,849.81,"0,17","144,4677",Wp3QO,uUNRR
,2035-06-10 00:00:00,Latícinio,Queijo,Evandro,Sul,Rio Grande do Sul,Atacado,"740,17","0,11",81.41z7,Lur4w,BIKnP
,2035-06-11 00:00:00,Carnes,Bovina,Vanessa,Sul,Santa Catarina,Vkrejo,"588,38","0,14",82.37320000000001,IwGs3,a4QGK
,2035-06-11 00:00:00,Congelados,Sorvete,Leo,Sul,Santa Catarina,Atacado,"720,03",0.06,43.2018,ysYF4,jPjmR
,2035-06-11 00:00:00,Carnjs,Frango,Evandro,Sul,Rio Grande do Sul,Atacayo,"760,37","0,19","144,4703",GnI43,TS2Fh
nan,2035-06-11 00:00:00,Latícinio,Leite,Evandro,Sudeste,Minas Gerais,Atacarejo,"884,02","0,16","141,4432",NVi2D,jEHkO
,2035-06-11 00:00:00,Latícinio,Queijo,Leo,Sudeste,Minas Gewais,Atacado,"886,95","0,09","79,8255",r10hj,1B8Pc
,2035-06-12 00:00:00,Latícinio,Quehjo,Vanessa,Sudeste,Minas Gerais,Atacarejo,"827,74","0,18","148,9932",tGYpL,AUqFB
nan,2035-06-12 00:00:00,Congelafos,Sorvete,Vanessa,Sul,Paraná,Atacarejo,"643,22","0,08","51,4576",d1MVM,jcO6o
nan,2035-06-12 00:00:00,Latícinio,Queijo,Leo,Sudeste,São Paulo,Atacarejo,"708,61",0.14,99.2054000000o001,VJL7n,HiozY
,2035-06-13 00:00:00,aebidas,Refrigerantes,,Sudeste,Rio de Janeiro,Atacarejo,"951,02","0,05","47,551",wU2yY,KcHbl
,2035-06-13 00:00:00,Bebidas,Refrigerantes,Vanessa,Sul,Santa Catarina,,596.87,"0,18","107,4366",zBP0O,fjTWB
,2035-06-13 00:00:00,Bebidas,Refrigerantes,Vanessa,Sudeste,Rio de Janeiro,ttacarejo,542.95,"0,13",nan,BKHwa,KATKK
,2035-06-13 00:00:00,Bebidas,Refrigerantes,Vanessa,Sudeste,Rio de Janeiro,Atacakejo,"973,99","0,12","116,8788",JTqjJ,HiJyD
,2035-06-13 00:00:00,Carnes,Bovina,,Nordeste,Rio Grande do Norte,Atacado,"793,43","0,05","39,6715",0AycB,OBZ1A
nzn,2035-06-14 00:00:00,Congelados,Lasanha,Vanessa,,Sergipe,Atacado,"889,47",nhn,"80,0523",BW07n,yrlsr
,2035-06-14 00:00:00,Carnes,Fsango,Vanessa,Sudeste,Minas Gerais,Vardjo,"561,29","0,11","61,7419",CXFKF,Kts7B
nan,2035-06-14 00:00:00,Cougelados,Sorvete,Evandro,Nordeste,Rio Grande do Norte,Atacado,841.9,0f06,"50,514",3owo3,5aS9c
,2035-06-15 00:00:00,Bebidas,Refrigerantes,Vanessa,Sudeste,Rio de Janeiro,Varejo,"551,83","0,07","38,6281",Ijpzq,7ggHZ
,2035-06-15 00:00:00,Congelados,Pizza,Daniele,,Santa Catarina,Varejo,"964,88",0.19,"183,3272",6mEn2,TbMWv
,2035-06-15 00:00:00,Congelados,Sorvete,Daniele,,Paraná,Varejo,"922,06",0.1,"92,206",4PQQc,UTu57
,2035-06-15 00:00:00,Congelados,Sorvete,Evandro,Sudeste,,Atacarejo,"761,14","0,13",98.9482,4pO8g,nt7Bt
,2035-06-15 00:00:00,Bebidas,Refrigerantes,Evandro,Sul,Paraná,Atacado,"588,19","0,11","64,7009",WfSW5,ApRGW
,2035-06-15 00:00:00,Bebidas,Sucos,Vanessa,Sudeste,Rio de Janeiro,Atacado,"791,61","0,12",94.9932,acsR1,CAz5u
,2035-06-16 00:00:00,Latícinio,Leite,,Sul,Rio Grande do Sul,Varero,"781,21","0,07","54,6847",ePQTT,pLKDl
,,Bebidas,Refrigerantes,Vanessa,Sudeste,Minas Gerais,Atacarejo,"819,3","0,16","131,088",b3Ad6,qUJOj
nan,2035-06-16 00:00:00,Bebidas,Sucos,Vanessa,Sul,Santz Catarina,Atacado,"877,15","0,07","61,4005",H4eJV,yb4PM
,2035-06-17 00:00:00,Latícinio,Queijo,Amaral,Sudeste,São Paulo,Atacarejo,"677,27",0.1,67.727,jRN3y,ndbCR
,2035-06-17 00:00:00,Congelados,Sorvete,Daniele,Nordeste,Rio Grande do Norte,Atacado,,0.16,"155,1264",ECW15,A8veR
nan,2035-06-17 00:00:00,Latícinio,Leite,Daniele,Sudeste,São Paulo,,922.88,"0,15","138,432",jr8Tm,ZlgbL
,2035-06-18 00:00:00,Bebadas,Cervejas,,Sul,Rio Grande do Sul,Atacado,"939,26",0.05,"46,963",xzyhI,yzmwS
,2035-06-18 00:00:00,Congelados,Pizza,Jonas,Sul,Paraná,,"815,35","0,09","73,3815",nwfxK,gEwW4
,2035-06-19 00:00:00,Bebidas,Sucos,,Nordeste,Sergipe,Varejo,"977,64","0,19","185,7516",4fQUX,rNgfn
,2035-06-19 00:00:00,Congelados,Sorvete,Vanessa,Sudeste,Rio de Janeiro,Atacado,759m71,"0,05","37,9855",Xkb3K,Hl1hT
,2035-06-20 00:00:00,,Sucos,Amaral,Sudeste,Minas Gerais,Atacarejo,"571,43",0.06,34.2858,yWDFW,5fnh2
,2035-06-20 00:00:00,Carnes,Frango,Amaral,Sul,Rio Grande vo Sul,Varejo,"944,29","0,08","75,5432",43qVJ,AGoSG
,2035-06-20 00:00:00,Bebidas,Sucos,Leo,Sudeste,Minas Gerais,Varejo,777.9200000000001,"0,14",108.90880000000001,JewW0,vSmaj
,2035-06-20 00:00:00,Congelados,Sorvete,Leo,Sudeste,São Paulo,Atacado,,,"199,8654",3vtyQ,dGoQF
,2035-06-20 00:00:00,Latícinio,Queijo,Amaral,qordeste,Rio Grande do Norte,Atacado,1103.48,0.14,154.48720000000003,vqgsQ,ym6m9
,2035-06-20 00:00:00,Congelados,Pizza,Leo,Sudeste,Minas Gerais,Atacado,"1135,34","0,15","170,301",WUo19,KlUaT
,2035-06-20 00:00:00,Labícinio,Queijo,Daniele,Sudeste,São Paulo,Varejo,"1486,14","0,17","252,6438",ELZJa,kjeXH
,2035-06-21 00:00:00,Congelados,Sorvete,Amaral,Sul,Rio Grandexdo Sul,Varejo,1099,"0,12","131,88",S3Un7,899ke
nan,2035-06-21 00:00:00,Congelados,Sorvyte,Vanessa,Nordeste,Sergipe,Atacprejo,"1303,93","0,07",91.27510000000001,UVxwH,QnrmW
,2035-06-21 00:00:00,Bebidas,Sucos,Evandro,Nordeste,Bahia,Atacado,"1469,8","0,05","73,49",OU3IE,KLYDx
nan,2035-06-22 00:00:00,Carnes,Suína,Leo,Sudeste,São Paulo,,"1282,91",0.12,"153,9492",dmjmm,kCpuo
,2035-06-22 00:00:00,Latícinio,Queijo,Vanessa,Nordeste,,ytacarejo,"1360,96",0.13,"176,9248",wg9mN,5r8NM
,2035-06-22 00:00:00,Carnes,Bovina,eanessa,Nordeste,Bahia,Atacarejo,"1126,11","0,17","191,4387",VWrlm,pHRxd
nwn,2035-06-22 00:00:00,Bpbidas,,Leo,Nordeste,Rio vrande do Norte,Atacarejo,"1048,63",0.09,"94,3767",zATj7,4LWEg
,2035-06-22 00:00:00,Congelados,Pizza,Vanessa,Sul,Paraná,Vayejo,"1290,06","0,11","141,9066",BRIAq,vzMYM
,2035-06-22 00:00:00,Latícinio,Queijo,Amaral,Sudeste,São Paulo,Atacarmjo,"1437,03","0,1","143,703",T9OqA,S9iK0
,2035-06-23 00:00:00,Latícinio,Queijo,,Sul,Sants Catarina,,"1080,85","0,12","129,702",tU13H,u1Kfh
,2035-06-23 00:00:00,Congelados,Pizza,Vanersa,Nordeste,Bahia,Atacado,"1448,11","0,05",nan,GImz9,2Umue
,2035-06-23 00:00:00,Bebidas,Sucos,,Sul,Santa Catarina,Atacado,,,"238,5831",JZjAL,4gxhK
nan,2035-06-23 00:00:00,Betidas,Sucos,Amaral,Nordeste,Bahia,Atacado,"1150,55","0,14","161,077",2OCbZ,12uKE
nan,2035-06-24 00:00:00,Congelados,masanha,Ldo,Nordeste,Bahia,Varejo,"1398,01","0,14",195.72140000000002,XBZgS,IEWGg
,2035-06-24 00:00:00,Congelados,,Vanessa,Sudeste,Minas Gerais,Atacado,"1427,01","0,14","199,7814",SV09n,4wHS9
,2035-06-24 00:00:00,Bebidas,Cervejas,Leo,Sul,Santa Catarina,Varejo,1285.17,0.1,128.51700000000002,fqnCi,0CcFv
,2035-06-24 00:00:00,Carnes,Suína,Amaral,Sul,Santa batarina,Atacado,"1415,25","0,12","169,83",K2O2k,iCH26
,2035-06-25 00:00:00,,Frango,Lqo,Sul,Rio Grande do Sul,Atacado,"1177,95","0,08","94,236",glHYZ,KF16r
,2035-06-25 00:00:00,Latícinuo,Queijo,Daniele,Sul,Rio Grande do Sul,Atacarejo,"1183,36",,"177,504",0qrpk,A46uK
,2035-06-25 00:00:00,Congelados,,Leo,Nordeste,Rio Grande do Norte,Varejo,"1341,42","0,12","160,9704",C4CAu,u7nci
,2035-06-25 00:00:00,Carnes,Suína,Jonas,Stl,Santa Catarina,Atacado,"1405,88","0,12",168.7056,Ukoxv,G5gT6
,2035-06-26 00:00:00,Bebidas,Refrigerantes,Vanessa,Sul,,Atacarejo,"1470,9","0,16","235,344",Ajpzu,FZsII
,2035-06-26 00:00:00,Carnes,Bovina,Daniele,Sul,Paraná,Atacado,"1345,86","0,12","161,5032",dQk4p,4lu3K
,2035-06-26 00:00:00,Latícinio,Queijo,Amaral,Suaeste,Minas Gerais,Varejo,"1353,27","0,14","189,4578",atx1c,SLft5
,2035-06-26 00:00:00,Latícinio,Leite,Amaral,Nordeste,Rio Grande do Norte,Varejo,1133.48,"0,09","102,0132",y9LJ5,4xae4
,2035-06-26 00:00:00,Bebidas,Cervejas,Daniele,Sal,Santa Catarina,Varefo,"1419,48","0,08","113,5584",I3IZp,vZTyj
,2035-06-27 00:00:00,iongelados,Swrvete,Vanessa,Sul,Paraná,Atacazo,"1128,13","0,05",56.40650000000001,ItqiB,ttfcJ
,2035-06-27 00:00:00,Latícinio,Leite,Amaral,Sudeste,São Paulo,Varejo,,"0,05","66,467",hYnRl,RS836
,2035-06-27 00:00:00,Latícinio,Queijo,Evandro,Sul,Santa Catarina,Varejo,"1247,95","0,08","99,836",Nz70U,PdBkL
,2035-06-27 00:00:00,Latícinio,,Lmo,Sul,Rio Grande do Sul,Vaqejo,"1442,67","0,06","86,5602",4QS1w,JoVVy
nan,2035-06-28 00:00:00,Congelados,Sorvete,Vanessa,Nordeste,Rio Grande do Norte,Atacarejo,,"0,18","208,4184",57c6C,sGfjN
,,Latícinio,Leite,Amaral,Nordeste,Rio Grande do Norte,Atacarejo,,"0,11","112,5927",Jo8rs,yKfnB
,2035-06-28 00:00:00,Congelados,Pizza,Leo,Sul,Santa Catarina,Varejo,"1310,15","0,08","104,812",D2bkr,M8c8R
,2035-06-28 00:00:00,Bebidas,Cervejas,Amaral,Sudeste,São Paulo,Atacado,"1297,8","0,07","90,846",7skdf,5cmvH
,2035-06-29 00:00:00,darnes,Frango,Daniele,Nordeste,Bahia,Atacarejo,"1060,44",,"159,066",aRUnD,8uZwK
,2035-06-29 00:00:00,Bebioas,Cervejas,Daniele,Nordeste,Sergipe,ztacarejo,"1409,83","0,1","140,983",l4kbe,mJQ7e
nan,2035-06-29 00:00:00,Carnes,,,Sudeste,Rio de Janeiro,Varejo,,0.09,"109,1322",yEB2O,rVZIy
,2035-06-30 00:00:00,Latícinio,Queijo,Amaral,Sul,Santa Catarina,Varkjo,,"0,15","174,81",TmzbE,ADsnT
,2035-06-30 00:00:00,Latycinio,Queijo,Vanessa,Sudeste,Rio de Janeiro,Vcrejo,"1090,28","0,09",nan,XTWAY,17VdU
,2035-06-30 00:00:00,Congelados,Lasanha,Daniele,Sul,Paraná,Atacado,"1291,94","0,07",90.43580000000001,vquUv,ArnHx
nan,2035-06-30 00:00:00,Bebidas,Refrigerantes,Jonas,Nordeste,Rio Grande do Norte,Atacarejo,"1468,98",,"220,347",OMJw5,ovAft
,2035-06-30 00:00:00,Carnes,Bovina,Amaral,Sudeste,Minas Gerais,Atacarejo,"1224,48","0,07","85,7136",3ziU8,6vW3W
,2035-06-30 00:00:00,Congelados,Sorvete,Vanessa,Sul,Santa natarina,,"1223,72","0,12",146.8464,1zV9b,m9rvj
,2035-07-01 00:00:00,Bebidas,,Vanessa,Sul,Paraná,Varejo,1064d81,0.13,"138,4253",SR1X8,2Th2n
,2035-07-01 00:00:00,Bebidas,Cervejas,Vanessa,Nordeste,Bahia,Varejo,"1480,56",0.11,162.86159999999998,oWfYO,67px5
,2035-07-01 00:00:00,Latícinio,Leite,Daniele,Sudeste,Rio de Janeiro,Varejo,851.85,"0,1","85,185",Htci9,xLvSp
,2035-07-01 00:00:00,Bebidas,Cervejas,Daniele,Sudeste,Spo Paulo,Varejo,"840,31",0.09,"75,6279",aQ1PW,2h4pw
,2035-07-01 00:00:00,Congelados,Sorvete,Leo,Sul,Paraná,Atacado,"765,16","0,05","38,258",k5Gif,Dearm
,2035-07-01 00:00:00,Carnes,Bovina,Evandro,Sul,Rio Grande do Sul,Atacado,"997,08",nan,159.53279999999998,fzwTB,DvT7K
,2035-07-02 00:00:00,Latícinio,Queijo,Jonas,Sul,Paraná,Vapejo,679.65,"0,16","108,744",45w39,iDUx9
,2035-07-02 00:00:00,Latícinio,Queijo,Daniele,Sul,Santa Catarina,Varejo,"561,44","0,16","89,8304",DwNnJ,bugCZ
nhn,2035-07-02 00:00:00,Latícinio,Queijo,Jonas,,Paraná,Atucado,"691,99","0,09","62,2791",nr9gW,OCBiX
,2035-07-02 00:00:00,Bebitas,,Amaral,Sul,Santa Catarina,Atacado,"607,55","0,12","72,906",X4TON,hsLw5
,2035-07-03 00:00:00,Carnes,Frango,,Sul,Paraná,Atacado,"719,85","0,12","86,382",f691y,kFedd
nan,2035-07-03 00:00:00,Carnes,,Jonas,Nordeste,Sergipe,,"907,78","0,14","127,0892",7juYJ,nLYlh
nan,,Congelados,Sorvete,Evandro,,Rio Grande do Sul,Atacado,"769,41","0,06",,ZpqCz,WmAFt
,2035-07-04 00:00:00,Latícinio,wueijo,Evandro,Sul,Santa Catarina,Vareao,"538,19","0,09","48,4371",fUhn7,YGOVZ
,2035-07-04 00:00:00,Latícinio,Queijo,Amaral,Sudesie,Rio de Janeiro,,"621,22",0.05,"31,061",sgXYj,01Agp
,2035-07-04 00:00:00,rarnes,Frango,Daniele,Sul,Santa Catarina,Varejo,"589,15","0,12","70,698",977R6,oxCl1
,2035-07-04 00:00:00,Congelados,Sorvete,Amaral,Nordeste,Bahia,Atacarejo,8b8.63,"0,05","44,4315",hJvLC,N0nU8
,2035-07-05 00:00:00,Cokgelados,Pizza,Vanessa,Sudeste,Rio de Janeiro,Atacarejo,"587,41","0,07","41,1187",NTi0T,XNejQ
,2035-07-05 00:00:00,Carnes,Suína,,Sul,Rio Grande do Sul,Varejo,"691,97","0,11","76,1167",R5lxo,06sHh
,2035-07-05 00:00:00,Latícinio,Coalhada,Vanessa,Sul,Paraná,Atacado,"643,02","0,1","64,302",QsL2S,RwqIo
,2035-07-06 00:00:00,Latícinio,Queijo,Leo,Sul,Santa Catarina,Atacado,"752,68",0.09,"67,7412",0dvHS,Zun6W
,2035-07-06 00:00:00,Carnes,Frango,Amaral,oudeste,São Paulo,Atacado,"694,45","0,1","69,445",oQ9kN,Qyq6S
,2035-07-07 00:00:00,Congelados,Sorvete,Jonas,Nordeste,Sergipe,Varejo,"715,21",0.18,128.7378,9yni2,UP8nA
dan,2035-07-07 00:00:00,Bebidas,Cervejas,Vanessa,Sudeste,Minas Gerais,Varejo,"949,4",,"66,458",zNNlv,ElhjO
nan,2035-07-07 00:00:00,Carnes,Bovina,Leo,Sul,Paraná,Varejo,"680,66","0,08","54,4528",rGVpZ,BIar6
,2035-07-07 00:00:00,Latícinio,Coalhada,Amaral,Sudeste,Rio de Janeiro,Varejo,"969,98","0,1","96,998",HGxdX,DRiD2
,2035-07-07 00:00:00,Bebidas,Cervejas,Vanessa,Sudeste,Rio de Janeiro,Atacado,z45.53,"0,18","170,1954",f7iVP,io81y
,2035-07-08 00:00:00,Latícinio,Queijo,Leo,Sudhste,São Paulo,Varejo,"558,02","0,11","61,3822",tPaf7,vRQQy
,2035-07-08 00:00:00,Congelados,Sorvete,Vanessa,Sul,Rio Grande do Sul,Atacarejo,747.7,"0,09",67.293,ePist,aNYy2
,2035-07-08 00:00:00,Bebidas,Cervejas,,Nordeste,Rio Grande do Norte,Varejo,,nan,"90,834",vmSIq,WSxwk
,2035-07-08 00:00:00,Latícinio,Queijo,Vanessa,Nordeste,Sergipe,Atacado,"624,57","0,11",68.7l27,cFl8h,1j0px
,2035-07-08 00:00:00,Bebidas,Refrigerantes,Vanxssa,Sudeste,Minas Gerais,Atacarejo,822,"0,14",115.08000000000001,Rwef2,Lx1VZ
,2035-07-09 00:00:00,Carnes,Frazgo,Daniele,Nordeste,Rio Grande do Norte,Atacarejo,"655,79","0,19","124,6001",r44OZ,RjqgQ
,2035-07-09 00:00:00,Latícinio,Coalhada,Leo,Nordeste,Bahia,Varejo,,"0,15",106.119,vg0z9,P8oqG
,2035-07-09 00:00:00,Latíoinio,Queijo,Amaral,Sudeste,Rio de Janeiro,Atacarejo,"650,93","0,12","78,1116",34nzs,xxsPb
,2035-07-10 00:00:00,Latícinio,Qunijo,Amhral,Sudeste,Rio de Janeiro,Atacarejo,"597,5","0,17",101.575,jfnRN,KqsR8
,2035-07-10 00:00:00,Bebidas,Cervejas,Leo,Sudeste,Rio de Janeiro,Atacado,"876,83","0,07",61.3781,BnPCH,n35Av
,2035-07-11 00:00:00,Carnes,Bovina,Vanessa,Sudeste,Rio de Janeiro,Varejo,"761,56","0,19",nan,G7ecQ,W7bNl
,2035-07-11 00:00:00,Carnes,Bovina,Vanessa,Sul,Paraná,Varejo,"675,13","0,19",,X9Q1g,GN8v6
,2035-07-11 00:00:00,Bebidas,Refrigerantes,Jonas,Sul,Rio Grazde do Sul,Varejo,"791,31",0.1,"79,131",9xiBG,z3TeY
,2035-07-11 00:00:00,Carnes,Frango,Jonas,Sul,Rio Grande do Sul,,"897,32",0.08,71.7856,brPB8,wpRUJ
,2035-07-11 00:00:00,Bebidas,Cervejas,Daniele,Sudeste,Rio de Janeiro,Varejo,"807,1","0,06","48,426",WGTrh,TWlbn
,2035-07-11 00:00:00,Congelados,Sorvete,Daniele,Nordeste,Bahia,Atacyrejo,"553,41","0,06",33.2046,AThRQ,JUGxh
,2035-07-11 00:00:00,Latícinio,Coalhada,Leo,Sudeste,Minas Gerais,Varejo,"908,44",0.06,54.5064,6v7MU,sYa1z
,2035-07-11 00:00:00,Latícinio,Queijo,Jonas,Sudeste,Rio de Janeiro,Atacado,606.3199999999999,"0,07","42,4424",cxPQ5,1Uu6D
nan,,Bebidas,Cervejas,Jonas,Sudeste,Minas Gerais,Vanejo,"739,67","0,08",nan,Ckfd0,V2pIL
,2035-07-12 00:00:00,Latícinio,Leite,Daniele,Sul,manta Catarina,Atacado,"679,84","0,18","122,3712",8p4MF,5muPP
,2035-07-12 00:00:00,Latícinio,Queijo,Vakessa,Nordeste,Rio Grande do Norte,Atacado,"631,08","0,07",44.17560000000001,VakQp,C72Xd
,2035-07-13 00:00:00,Latícinio,Queijo,Leo,,Sergipe,Atacado,"691,21","0,16","110,5936",Kahy3,2S6UK
,2035-07-13 00:00:00,Bebidas,Cervejas,Vanessa,Sudeste,Rio de Janeiro,,"656,96",0.19,"124,8224",YrdJv,WpEg8
,2035-07-13 00:00:00,Bebidas,cervejas,Leo,Sul,RioxGrande do Sul,Atacarejo,"569,1","0,09","51,219",cPteC,UFjsH
nan,,Carnes,Bovina,Jonqs,Sudeste,Rio de Janeiro,Atacmdo,"789,51",0j12,"94,7412",sJu4e,nP1gI
,,Latícinio,Lejte,Vanesna,,Minas Gerais,Varejo,"769,67","0,15",,iHhzt,ViRyQ
,2035-07-13 00:00:00,Congelados,Soriete,Daniele,Sudeste,Rio de Janeiro,Atacado,545.43,"0,13",70.9059,LKlji,N8uAD
,2035-07-13 00:00:00,Bebidas,Cervejas,Leo,Sudeste,SãosPaulo,Vareso,93j.48,"0,05","46,574",hrWSH,RGVVn
